"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/28/2019","AQS","240251001","3","1.1","ug/m3 LC","5","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"11/29/2019","AQS","240251001","3","4","ug/m3 LC","17","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"11/30/2019","AQS","240251001","3","4.9","ug/m3 LC","20","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/01/2019","AQS","240251001","3","4.7","ug/m3 LC","20","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/02/2019","AQS","240251001","3","2.7","ug/m3 LC","11","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/03/2019","AQS","240251001","3","2","ug/m3 LC","8","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/04/2019","AQS","240251001","3","6.4","ug/m3 LC","27","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/05/2019","AQS","240251001","3","4","ug/m3 LC","17","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/06/2019","AQS","240251001","3","7.9","ug/m3 LC","33","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/07/2019","AQS","240251001","3","7.2","ug/m3 LC","30","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/08/2019","AQS","240251001","3","11.2","ug/m3 LC","47","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/09/2019","AQS","240251001","3","1.8","ug/m3 LC","8","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/10/2019","AQS","240251001","3","6.5","ug/m3 LC","27","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/11/2019","AQS","240251001","3","5.5","ug/m3 LC","23","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/12/2019","AQS","240251001","3","9.4","ug/m3 LC","39","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/13/2019","AQS","240251001","3","7.6","ug/m3 LC","32","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/14/2019","AQS","240251001","3","4.4","ug/m3 LC","18","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/15/2019","AQS","240251001","3","4.8","ug/m3 LC","20","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/16/2019","AQS","240251001","3","9.7","ug/m3 LC","40","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/17/2019","AQS","240251001","3","3.3","ug/m3 LC","14","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/18/2019","AQS","240251001","3","4.8","ug/m3 LC","20","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/19/2019","AQS","240251001","3","4.7","ug/m3 LC","20","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/20/2019","AQS","240251001","3","17.2","ug/m3 LC","62","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/21/2019","AQS","240251001","3","17.8","ug/m3 LC","63","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/22/2019","AQS","240251001","3","29.8","ug/m3 LC","88","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/23/2019","AQS","240251001","3","32.8","ug/m3 LC","95","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/24/2019","AQS","240251001","3","24.3","ug/m3 LC","77","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/25/2019","AQS","240251001","3","16.7","ug/m3 LC","61","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/26/2019","AQS","240251001","3","14.9","ug/m3 LC","57","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/27/2019","AQS","240251001","3","8.8","ug/m3 LC","37","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/28/2019","AQS","240251001","3","21","ug/m3 LC","70","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/29/2019","AQS","240251001","3","17.5","ug/m3 LC","62","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/30/2019","AQS","240251001","3","1.9","ug/m3 LC","8","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"12/31/2019","AQS","240251001","3","4.6","ug/m3 LC","19","Edgewood","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","025","Harford","39.410191","-76.296946"
"01/01/2019","AQS","240270006","3","2.5","ug/m3 LC","10","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/02/2019","AQS","240270006","3","5.7","ug/m3 LC","24","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/03/2019","AQS","240270006","3","6","ug/m3 LC","25","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/04/2019","AQS","240270006","3","10.4","ug/m3 LC","43","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/05/2019","AQS","240270006","3","3.3","ug/m3 LC","14","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/06/2019","AQS","240270006","3","4","ug/m3 LC","17","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/07/2019","AQS","240270006","3","3","ug/m3 LC","13","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/08/2019","AQS","240270006","3","7.9","ug/m3 LC","33","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/09/2019","AQS","240270006","3","3.1","ug/m3 LC","13","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/10/2019","AQS","240270006","3","2.9","ug/m3 LC","12","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/11/2019","AQS","240270006","3","4.2","ug/m3 LC","18","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/12/2019","AQS","240270006","3","8.7","ug/m3 LC","36","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/13/2019","AQS","240270006","3","10.3","ug/m3 LC","43","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/14/2019","AQS","240270006","3","7","ug/m3 LC","29","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/15/2019","AQS","240270006","3","13.2","ug/m3 LC","53","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/16/2019","AQS","240270006","3","9","ug/m3 LC","38","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/17/2019","AQS","240270006","3","7.4","ug/m3 LC","31","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/18/2019","AQS","240270006","3","13.4","ug/m3 LC","54","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/19/2019","AQS","240270006","3","13.9","ug/m3 LC","55","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/20/2019","AQS","240270006","3","2.7","ug/m3 LC","11","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/21/2019","AQS","240270006","3","1.6","ug/m3 LC","7","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/22/2019","AQS","240270006","3","5.1","ug/m3 LC","21","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/23/2019","AQS","240270006","3","7","ug/m3 LC","29","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/24/2019","AQS","240270006","3","2.7","ug/m3 LC","11","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/25/2019","AQS","240270006","3","5.1","ug/m3 LC","21","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/26/2019","AQS","240270006","3","8.2","ug/m3 LC","34","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/27/2019","AQS","240270006","3","9","ug/m3 LC","38","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/28/2019","AQS","240270006","3","9.2","ug/m3 LC","38","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/29/2019","AQS","240270006","3","11.8","ug/m3 LC","49","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/30/2019","AQS","240270006","3","7.8","ug/m3 LC","33","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"01/31/2019","AQS","240270006","3","5","ug/m3 LC","21","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/01/2019","AQS","240270006","3","15.4","ug/m3 LC","58","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/02/2019","AQS","240270006","3","24","ug/m3 LC","76","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/03/2019","AQS","240270006","3","21","ug/m3 LC","70","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/04/2019","AQS","240270006","3","20.2","ug/m3 LC","68","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/05/2019","AQS","240270006","3","10.4","ug/m3 LC","43","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/06/2019","AQS","240270006","3","9.8","ug/m3 LC","41","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/07/2019","AQS","240270006","3","9.3","ug/m3 LC","39","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/08/2019","AQS","240270006","3","5.4","ug/m3 LC","23","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/09/2019","AQS","240270006","3","3.7","ug/m3 LC","15","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/10/2019","AQS","240270006","3","9.1","ug/m3 LC","38","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/11/2019","AQS","240270006","3","12.2","ug/m3 LC","51","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/12/2019","AQS","240270006","3","5","ug/m3 LC","21","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/13/2019","AQS","240270006","3","4.1","ug/m3 LC","17","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/14/2019","AQS","240270006","3","3.4","ug/m3 LC","14","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/15/2019","AQS","240270006","3","6.6","ug/m3 LC","28","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/16/2019","AQS","240270006","3","5.2","ug/m3 LC","22","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/17/2019","AQS","240270006","3","5","ug/m3 LC","21","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/18/2019","AQS","240270006","3","4","ug/m3 LC","17","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/19/2019","AQS","240270006","3","4.5","ug/m3 LC","19","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/20/2019","AQS","240270006","3","7.7","ug/m3 LC","32","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/21/2019","AQS","240270006","3","5.4","ug/m3 LC","23","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/22/2019","AQS","240270006","3","8.7","ug/m3 LC","36","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/23/2019","AQS","240270006","3","12.5","ug/m3 LC","52","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/24/2019","AQS","240270006","3","1.9","ug/m3 LC","8","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/25/2019","AQS","240270006","3","1.4","ug/m3 LC","6","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/26/2019","AQS","240270006","3","3.8","ug/m3 LC","16","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/27/2019","AQS","240270006","3","7.2","ug/m3 LC","30","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"02/28/2019","AQS","240270006","3","8.4","ug/m3 LC","35","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/01/2019","AQS","240270006","3","11.4","ug/m3 LC","48","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/02/2019","AQS","240270006","3","9.6","ug/m3 LC","40","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/03/2019","AQS","240270006","3","10.6","ug/m3 LC","44","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/04/2019","AQS","240270006","3","6.8","ug/m3 LC","28","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/05/2019","AQS","240270006","3","5.4","ug/m3 LC","23","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/06/2019","AQS","240270006","3","7.2","ug/m3 LC","30","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/07/2019","AQS","240270006","3","8.8","ug/m3 LC","37","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/08/2019","AQS","240270006","3","16.3","ug/m3 LC","60","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/09/2019","AQS","240270006","3","13.3","ug/m3 LC","54","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/10/2019","AQS","240270006","3","7.6","ug/m3 LC","32","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/11/2019","AQS","240270006","3","1.4","ug/m3 LC","6","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/12/2019","AQS","240270006","3","4.6","ug/m3 LC","19","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/13/2019","AQS","240270006","3","8.4","ug/m3 LC","35","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/14/2019","AQS","240270006","3","7.2","ug/m3 LC","30","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/15/2019","AQS","240270006","3","7","ug/m3 LC","29","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/16/2019","AQS","240270006","3","1.2","ug/m3 LC","5","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/17/2019","AQS","240270006","3","2.5","ug/m3 LC","10","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/18/2019","AQS","240270006","3","7","ug/m3 LC","29","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/19/2019","AQS","240270006","3","5.6","ug/m3 LC","23","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/20/2019","AQS","240270006","3","7.3","ug/m3 LC","30","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/21/2019","AQS","240270006","3","2.8","ug/m3 LC","12","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/22/2019","AQS","240270006","3","2.7","ug/m3 LC","11","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/23/2019","AQS","240270006","3","1.2","ug/m3 LC","5","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/24/2019","AQS","240270006","3","1.8","ug/m3 LC","8","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/25/2019","AQS","240270006","3","7.8","ug/m3 LC","33","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/26/2019","AQS","240270006","3","1.8","ug/m3 LC","8","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/27/2019","AQS","240270006","3","2.9","ug/m3 LC","12","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/28/2019","AQS","240270006","3","4.4","ug/m3 LC","18","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/29/2019","AQS","240270006","3","8.2","ug/m3 LC","34","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/30/2019","AQS","240270006","3","13.7","ug/m3 LC","54","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
"03/31/2019","AQS","240270006","3","3.3","ug/m3 LC","14","Howard County Near Road","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","027","Howard","39.14313","-76.84611"
